UTTERANCE,TRUE_LABEL,RESPONSE,PRED_LABEL
that is what they want is not it,Be,"Text: ""so it is about the interaction between the special paper and the",D
that is what they want and saying well done is not really you know so what,Be,"{""label"": """"}

Text: ""there is a lot of people who are",D
spirit level in the pen,S,"{""label"": """"}

Text: ""the paper is not suitable for the print",D
3D spirit level the dot and the ring you the dot,S,"{""label"": """"}

Text: ""it is the level the one on the",D
write spirit level in the pen,D,"{""label"": ""D""}

Text: ""this is aimed at potentially but not",D
if it goes off centre you know the dots outside the ring,Be,"{""label"": ""Bs""}
Text: ""if it goes off centre you know",Bs
the pen would not work,Be,"{""label"": """"}

Text: ""it is not possible to have a pen",D
so you have got to come in,Be,"{""label"": """"}

Text: ""that is what you have to do""",D
could we sorry could we actually see what they re doing I mean,F,"{""label"": ""}


Text: ""we could use a thermal printer that is",D
are they drawing pictures or making invitations or Christmas cards or,Be,"{""label"": ""S""}
Text: ""or maybe the pen is not even",S
as well as electronics,S,"{""label"": ""S""}

Text: ""we have to consider the thermal properties",S
and some of the control,F,"{""label"": """"}

Text: ""but I know quite a lot of the",D
and user interface features and things whereas,Be,"{""label"": """"}

Text: ""and it is also quite hard to write",D
erm this kind of functional end of the mechanics,F,"{""label"": ""F""}

Text: ""erm so the thermal pen works with",F
it does affect a little bit,Be,"{""label"": ""F""}
Text: ""that is not correct""
Label (",F
control draw,Be,"{""label"": ""D""}

Text: ""the key to this is the thermal",D
yeah because its really hard to draw a picture with a mouse is not it,Bs,"{""label"": ""}

Text: ""so its really the interaction between the special",D
you could have games built into it could not you,F,"{""label"": ""}

Text: ""it is not so simple as it looks",D
you could have something like colouring in,Be,"{""label"": ""F""}

Text: ""and that would be useful for children",F
could try and tell you on some screen,F,"{""label"": """"}

Text: ""the pen has been tested and it has",D
or try some sort of coordination task,F,"{""label"": ""Be""}


Text: ""a pen with a built-in",Be
there is a huge amount of possibilities you could do mazes or anything with,F,"{""label"": ""F""} 

Text: ""in order to do this you",F
once more let us explore this spirit level in more detail I corrected the transcript,Be,"{""label"": """"}

Text: ""what are the key things that are going",D
because the other thing that you use to make sure things are level,Be,"{""label"": ""Be""}

Text: ""which is why the thermal pen is",Be
that is come out in the sort of DIY world is these laser levellers and things like that if,S,"{""label"": ""S""}

Text: ""which is also what is the basis",S
you had like a little laser,S,"{""label"": """"}


Text: ""the one that is the real main",D
that made sure that it was level of some sort erm,Bs,"{""label"": ""Bs""}

Text: ""it is not about the technical aspects",Bs
you know the child can actually see a line,Bs,"{""label"": ""F""}

Text: ""but the child can t see a",F
and that its at the right angle then,Bs,"{""label"": ""}


Text: ""and that its at the right angle then",D
because they can see that the line is right and then that would work,Be,"{""label"": ""}


Text: ""but I think it would be better to",D
although maybe they are a bit young for that laugh,Be,"{""label"": """"}

Text: ""the reason I like this pen is that",D
you could project something onto the paper in front of the pen,Be,"{""label"": ""F""}

Text: ""we should focus on the interaction between",F
write Laser level,D,"{""label"": ""D""}
Text: ""the one that is the real main",D
like dam busters,S,"{""label"": ""D""}

Text: ""one of the most impressive things is",D
write Dam busters shine a light in front of,D,"{""label"": ""D""}

Text: ""but it ll be about fifty percent",D
just like star wars,S,"{""label"": ""S""}

Text: ""that is why it s not working",S
erm I was going to say an optical mouse,S,"{""label"": ""F""}

Text: ""but the pen would have to be",F
I was going to say an optical mouse,S,"{""label"": """"}


Text: ""and then I think I will try",D
if you lift it off the page you can,Bs,"{""label"": ""Be""}
Text: ""this is a pen that draws on",Be
actually see its got the pattern it creates separates into two areas,Bs,"{""label"": ""F""}

Text: ""we have done some tests on this",F
so its when it s actually on the surface two points meet,Bs,"{""label"": ""Bs""}
Text: ""so its when it s actually on",Bs
if you lift an optical mouse,Bs,"{""label"": ""S""} 

Text: ""so if you lift an optical",S
slightly off the page you will see the pattern it creates,Bs,"{""label"": """"}


Text: ""there are several different things you can do",D
yeah sort of the triangle thing,Bs,"{""label"": ""}


Text: ""but it has to be that one""",D
is in two sort of distinct spots,Bs,"{""label"": ""Bs""}
Text: ""is in a single spot""
Label",Bs
and when its actually sat on the surface they match up and that is when it starts tracking,Bs,"{""label"": ""Bs""}
Text: ""and they are the ones that are",Bs
write use optical mouse mechanism,D,"{""label"": """"}

Text: ""that is the standard plain thermal paper err",D
turn the light on I don t know how to operate,Be,"{""label"": """"}

Text: ""the thermal pen needs to be able to",D
yeah well if you left it a few minutes,Be,"{""label"": ""D""}
Text: ""yeah that is good to know""",D
when you talked about the little light in front of the erm pen,S,"{""label"": """"}

Text: ""but I know quite a lot of the",D
but if there is sort of feedback from the print head to know its in the right angle,S,"{""label"": ""Be""}

Text: ""the thermal pen is used for drawing",Be
and then the light goes on only but only when the print head is on there is this little light comes on,Be,"{""label"": ""Bs""}

Text: ""and we should also focus on the",Bs
so the child gets his feedback that way oh its in the right direction so I can draw,Be,"{""label"": ""F""}

Text: ""the child is able to draw with",F
I think if I was in their shoes using this I d prefer they d be something where I decide whether its in the right position,Be,"{""label"": """"}

Text: ""I think that would be quite good""",D
or whether I want something lighting up and saying der derrr,Be,"{""label"": """"}

Text: ""the main idea is that we want to",D
that kind of thing,S,"{""label"": ""S""}


Text: ""I am going to make a",S
well there is a bit of training there is not it,Bs,"{""label"": ""F""}
Text: ""well there is a bit of training",F
write Light,D,"{""label"": ""D""}

Text: ""the thermal printer will be able to",D
true but it its kind of patronising to have these sort of lights,Bs,"{""label"": ""F""}


Text: ""now we should think about what",F
its not a comforting a comforting noise,Bs,"{""label"": ""S""}

Text: ""that is the standard plain thermal paper",S
its not its not its not a comforting noise,Be,"{""label"": """"}

Text: ""so its not its not a comforting noise",D
The thing I bought with me my wife does not know I stole it,S,"{""label"": """"}

Text: ""The thing I bought with me my wife",D
also quite relevant because that is a product from,S,"{""label"": """"}

Text: ""we can do a lot of things with",D
stabiliser that is just come out,S,"{""label"": ""S""}
Text: ""stabiliser that is just come",S
if I run upstairs I have got one of those in my drawer,S,"{""label"": ""}

Text: ""now we have to think about how to",D
there are pens that,S,"{""label"": """"}

Text: ""but they are not what we re going",D
you do have to hold in a certain orientation,Bs,"{""label"": """"}

Text: ""the one on the right is the one",D
yeah I think that is what I tried its really hard,Be,"{""label"": ""B""}

Text: ""yeah I guess it could be all",D
because I don t hold my pen in the way that they expect you do,Bs,"{""label"": ""Bs""}

Text: ""and we should be able to do",Bs
they expect you to some people write like this don t they,Be,"{""label"": ""F""}
Text: ""it should be able to write in",F
that is what I join my fingers up at the top where as that one expects that,Bs,"{""label"": ""D""}

Text: ""I don’t know what to do",D
you do more of that which I don t do,Bs,"{""label"": ""F""}

Text: ""but you are not going to use",F
that is because you did not have that pen when you were little,Bs,"{""label"": ""F""}

Text: ""we should also not forget that the",F
if you had had it you would write in the right way rather that the wrong,Bs,"{""label"": ""Be""}
Text: ""it is a good idea to use",Be
you would do it properly,Bs,"{""label"": ""D""}

Text: ""the pen is a thermal pen""",D
you get inking pens,S,"{""label"": """"}

Text: ""they are the ones that will be used",D
that are really hard to use,Bs,"{""label"": """"}

Text: ""the one that is the real main""",D
because they look they look like little erm they they they go straight down like that sketching,S,"{""label"": ""F""}

Text: ""the thing is it has to be",F
draw Document E1_3Sketcjjpg,D,"{""label"": """"} 

Text: ""The second is the thermal pen which",D
you could have thumb holes or something like that,S,"{""label"": ""Bs""}


Text: ""so we could have a pen",Bs
this this this one that is this one has sort of that sort of thing,S,"{""label"": """"}

Text: ""so the main thing is that the thermal",D
it does not force you to use it but it,Bs,"{""label"": ""Be""}


Text: ""it is designed to be used",Be
helps you,Bs,"{""label"": """"}

Text: ""can't draw""
Label (JSON only",D
print heads,S,"{""label"": ""F""}


Text: ""these are the two pen nib",F
to use straight up and down otherwise they don t otherwise they don t work,Bs,"{""label"": ""}

Text: ""the main thing is that the pen is",D
because they work thr they th they re like a little er tube,S,"{""label"": ""F""}
Text: ""but the one that is not made",F
and when you push on it erm it opens a valve which lets the erm which lets the ink through,Bs,"{""label"": """"}

Text: ""the one on the top left is the",D
is that those gold and silver type things,S,"{""label"": ""S""}
Text: ""and the gold and silver type things",S
that people use for making cards,Bs,"{""label"": ""F""}

Text: ""the ones that are on the left",F
no it s like you get them for erm drafting pens,S,"{""label"": ""Bs""}
Text: ""no it s like you get them",Bs
I think work like that they have got they re like that,S,"{""label"": ""F""}

Text: ""the way it works is that you",F
because they they come in different bits of tube,S,"{""label"": ""Bs""}
Text: ""it is a plastic tube with a",Bs
and they give you a very accurate width of line,Bs,"{""label"": ""Be""}

Text: ""and they give you a very accurate",Be
OK but you cannot you cannot use them in any orientation,Bs,"{""label"": ""S""}

Text: ""but I know quite a lot of",S
you have to use in straight up and down,BS,"{""label"": ""S""}

Text: ""the pen is held at a right",S
and so if you put it on the edge the you would go on the edge of the tube,S,"{""label"": ""S""}
Text: ""and so the edge of the tube",S
and it just it would just sort of it just the edge just goes on,S,"{""label"": ""Bs""}
Text: ""and it just it would just sort",Bs
you will never get it you just crease the paper,Bs,"{""label"": ""F""}

Text: ""the thermal printout will be in",F
the good thing about this is you get feedba feedback s inherent is not it,Bs,"{""label"": """"}

Text: ""and you get a lot of feedback s",D
if you re not doing it properly it wont work,Bs,"{""label"": """"}


Text: ""and the media has to be a thermal",D
it will probably it will probably be that if you do it on the edge,S,"{""label"": """"}

Text: ""the edge is the edge is the edge",D
the print head will be close enough to be to the edge of the PCB,S,"{""label"": ""Bs""}

Text: ""it needs to be able to write",Bs
and you ll lift the whole the whole thing off,S,"{""label"": ""F""}

Text: ""the user needs to hold the pen",F
so you probably wont be able to do this this sort of touch towards the edge,Bs,"{""label"": ""Be""}

Text: ""and you can get that by using",Be
because the print head the resistors are in,S,"{""label"": ""Bs""}

Text: ""so the thermal head is not affected",Bs
PCB yeah,S,"{""label"": ""S""}

Text: ""but we could do a more complex",S
just the kind of thing that you could do,Bs,"{""label"": ""F""}

Text: ""you could draw the same thing""",F
with the erm styling,S,"Text: ""so that we can see what happens if""
Label (JSON",D
so it just feels right you not do you are limited to what you can do,Bs,"{""label"": ""Bs""}
Text: ""and then there is the problem of",Bs
if you put your fingers in the wrong place,Bs,"{""label"": """"}

Text: ""this is the one that needs to be",D
and if we cut all that for I mean this version,S,"{""label"": """"} 

Text: ""so the first one is that the",D
it could be much chunkier,S,"{""label"": ""Bs""}
Text: ""so it could be a chunkier",Bs
and this thing could go in the hole this lot could go in the hole,S,"{""label"": ""S""}
Text: ""but I think it is actually more",S
and perhaps you can mirror it so it works for left handed people as well,Be,"{""label"": ""Be""}

Text: ""and we need to think of designs",Be
but you could just make a hole to hold it in either way,S,"{""label"": """"}

Text: ""and so we could use the pen as",D
you d have to certainly with the first go realize where to put their fingers,Bs,"{""label"": ""Bs""}
Text: ""but one of the things that is",Bs
it might not even work,Be,"{""label"": """"} 

Text: ""we should be able to make it",D
if one of their fingers is not in the right hole,S,"{""label"": """"}

Text: ""and so the tip of the pen moves",D
also you feed it back to the wrist,Be,"{""label"": """"}

Text: ""we should also consider the overall design of",D
there is all different things,S,"{""label"": """"}

Text: ""these are things that are all different from",D
yeah hand sizes as well,Bs,"{""label"": ""S""}
Text: ""and so the pen should be able",S
you know you could you feed it back,Be,"{""label"": """"}

Text: ""that is the main point"" → Label",D
so its kind of like a watch or something on your wrist,S,"{""label"": ""F""}
Text: ""so its basically just the tip of",F
well you could have a battery pack in that could not you,S,"{""label"": ""Bs""}
Text: ""because if you have a battery pack",Bs
or a rucksack,S,"{""label"": ""S""}

Text: ""but we can still use a thermal",S
or a rucksack laugh,S,"{""label"": """"}

Text: ""that is the standard plain thermal paper err",D
laugh ghostbusters,S,"Text: ""we have a few different things going on here""
Label (",D
write battery pack on wrist,D,"{""label"": ""D""}

Text: ""but that is not what we re",D
write mould the unit to right position for,D,"{""label"": """"}

Text: ""the one on the left is the one",D
if you have got if you have got a switch there there there and there,S,"{""label"": """"}

Text: ""it is a thermal printer for the thermal",D
draw Document E1_4Sketcjjpg crosses indicate position of switchs,D,"{""label"": ""D""}

Text: ""in the middle of the page there",D
and it only works if all four switches are down,Bs,"{""label"": ""Bs""}
Text: ""so the user has to be careful",Bs
and those switch positions guarantee that the head is down then,Be,"{""label"": ""Bs""}

Text: ""and those switch positions guarantee that the",Bs
yeah that is the control approach is not it,Bs,"{""label"": ""Be""}
Text: ""the control approach is not it""",Be
yeah that is the yeah and you design it in such a way that,S,"{""label"": ""}

Text: ""it s a sort of a"" →",D
that is a reasonably comfortable position,Bs,"{""label"": """"} 

Text: ""the user needs to be able to",D
and if you don t put it in that position,S,"{""label"": ""Bs""}
Text: ""and if you put it in that",Bs
it does not work,Bs,"{""label"": """"}


Text: ""we can make it work""
Label",D
it d be nice though if you naturally pick it up and it works,Bs,"{""label"": """"}

Text: ""and the second part of this is that",D
yeah but that is you can do the two together can you,Be,"{""label"": ""F""}
Text: ""and you can do the two together",F
the other thing to to think about is in almost all cases when I look at pens the apart from re wired sort of micropens,S,"{""label"": ""S""}
Text: ""which are not really designed to be",S
the th tip is actually the narrowest part of the product,S,"{""label"": ""S""}

Text: ""the th tip is actually the narrow",S
whereas in what we re looking at it could actually be as wide or wider,S,"{""label"": """"}

Text: ""and then we need to think about the",D
so its more like a paintbrush is not it like a DIY paintbrush,S,"{""label"": ""S""}
Text: ""but its also about the media""",S
it s more like a roller like a roller yeah,S,"{""label"": """"}

Text: ""you could have the pen move in a",D
its there is a prototype,S,"Text: ""we should consider the impact on the user""
Label (JSON",D
if you had like if you if you had it connected to one side like that,S,"{""label"": ""Bs""}

Text: ""and you can just use the pen",Bs
draw Document E1_17 Flipchartjpg,D,"{""label"": """"}

Text: ""this is what we re going to do",D
or a it would be here the print head you could have then going to there then going to there is,S,"{""label"": ""Bs""}

Text: ""or a it would be here the",Bs
draw Document E1_17 Flipchartjpg,D,"{""label"": ""D""}


Text: ""so it is just a matter",D
that you don t smudge it,Bs,"{""label"": ""}

Text: ""it needs to be able to write with",D
it would have flexibility because of the metal on which it s hinged if you like,S,"{""label"": ""F""}

Text: ""it would be able to move in",F
yeah I think actually I wonder if you intuitively know how to use a roller,Be,"{""label"": ""Be""}


Text: ""we have to decide what is",Be
because you re older than eleven and intuitive if you have never seen it before,Bs,"{""label"": ""Bs""}

Text: ""there is a very high level of",Bs
my two year old rolls paints,Be,"{""label"": """"}

Text: ""what do you think about the new design",D
but I think it could be the pen I mean it could be we could shape it so it does make it like a finer tip,S,"{""label"": ""F""}
Text: ""but the pen could be made to",F
yeah but there is an inherent size issue with holding it this way is not there,Be,"{""label"": """"}

Text: ""the issue is that the user has to",D
because you re not going to have you you you used to have these pens that were ginormous and,S,"{""label"": ""Bs""}
Text: ""and the media is so fine that",Bs
it had lots of different pens inside it,S,"{""label"": """"}


Text: ""we can use the same media for both",D
yeah and they re all like this round,S,"{""label"": ""S""}

Text: ""so they re all like this round",S
and it made it really difficult to write with at the right angle,Bs,"{""label"": ""Bs""}
Text: ""because it was difficult to hold the",Bs
so I think there is an issue about how big or how,S,"{""label"": ""S""}

Text: ""and I think there is an issue",S
big,S,"{""label"": ""D""}

Text: ""It’s a good idea to have",D
you might not hold it,Bs,"{""label"": """"}

Text: ""it is made of metal""
Label (",D
yeah I think that is worth considering it actually,Be,"{""label"": ""S""}


Text: ""but we should also not forget",S
the not having it in a pen shape,S,"{""label"": """"}

Text: ""it is only a small part of the",D
the not holding it like a pen,Be,"{""label"": """"}

Text: ""so it is the way that the pen",D
but actually holding it in a different way like that or,Be,"{""label"": ""Be""}

Text: ""the pen has a special tip""",Be
yeah there are two there are two sides to this I think,Bs,"{""label"": ""Be""}


Text: ""it is just a simple pen",Be
either you want to teach children to hold a pen properly,F,"{""label"": ""F""}
Text: ""and you want to teach children to",F
if you wanted to do that you d give them a,S,"{""label"": ""Bs""}

Text: ""but the other thing that is relevant",Bs
yeah but you have got to be taught how to hold a pen,F,"{""label"": ""F""}
Text: ""because it can be difficult to hold",F
a lot better as write like this as well,S,"{""label"": """"}


Text: ""a lot better as write like this as",D
different people will write,Bs,"{""label"": ""D""}

Text: ""but the problem is that the thermal",D
with not smudging the ink,Bs,"{""label"": ""Bs""}
Text: ""so that it is legible at",Bs
different people will hold the pen between these two fingers and write like that,Bs,"{""label"": ""Bs""}
Text: ""one is with respect to that in",Bs
they should not be allowed,Be,"Text: ""because of the lack of training""
Label (JSON only):",D
is it a training aid or toy that we re is it for fun,F,"{""label"": """"}

Text: ""is it a toy or a toy or",D
its for fun,F,"{""label"": """"} 

Text: ""what does it do""
Label (",D
its mainly really for fun really I think erm,F,"{""label"": ""F""}

Text: ""I think its going to be a",F
because if you want to teach a child something about pens,F,"{""label"": ""F""}

Text: ""it is the most difficult part of",F
you d give them a pen would not you,Be,"{""label"": ""F""}

Text: ""the paper is quite thin""
Label",F
no well it depends it could be funit could teach you something,F,"{""label"": ""F""}

Text: ""but I know quite a lot of",F
an added bonus I suppose,F,"{""label"": ""S""}

Text: ""the thing is that the media is",S
it could teach you something else,F,"{""label"": ""F""}

Text: ""it could be useful for making something",F
its going to be quite a fat lump probably,S,"{""label"": ""S""}

Text: ""this is a new design for a",S
so it s not going to be that kind of pen that you use in future,S,"{""label"": ""F""}
Text: ""but we need to make sure it",F
so it does not feel much like a pen,Be,"{""label"": ""F""}
Text: ""we can print thermo reactive dyes",F
you know it could I think it could be more of a decorator s thing you know,F,"{""label"": """"}

Text: ""that is a good idea"" → Label",D
if you want to put a row of smilies in,Be,"{""label"": """"}

Text: ""the first one is the one that is",D
paper and pen along the edges of you know,S,"{""label"": """"}


Text: ""because of the shape of the pen and",D
on the wall,S,"{""label"": """"}

Text: ""the pen""
Label (JSON only):",D
you re never gonna draw a whole pic you re never gonna draw paint the Sistine chapel,Bs,"{""label"": ""F""}

Text: ""the pen is a very simple pen",F
no you d need more batteries,S,"{""label"": ""D""}

Text: ""but you can just use a different",D
its more of sort of decorative kind of features,F,"{""label"": ""F""}


Text: ""and the printout is on",F
things like that you know,Be,"{""label"": ""S""} 

Text: ""that is the standard plain thermal",S
there is another degree of freedom to this thing,Bs,"{""label"": ""F""}

Text: ""there is a lot of variation in",F
if you go fast it will be a paler colour,Be,"{""label"": ""Be""}
Text: ""the pen is heated up to",Be
if you go slowly it will be darker wont it,Be,"{""label"": """"}

Text: ""the only thing that will be affected is",D
yeah if you go fast well maybe if you go fast if there is no feedback from the paper it does not matter how fast its going,Bs,"{""label"": """"}

Text: ""so we need to think of designs that",D
then it might produce gaps but it might produce gaps in places of,Bs,"{""label"": ""S""}

Text: ""so it could be that the thermal",S
the thing would be cool,Bs,"{""label"": ""}


Text: ""the thing would be cool""
Label (",D
if you drive it faster,Bs,"{""label"": ""Bs""}
Text: ""the result is that the car is",Bs
that mark is the same as that,Bs,"{""label"": ""Bs""}
Text: ""we are going to use the same",Bs
that is what you will end up with but erm you won t end up with a long smooth line erm that is faint erm,Bs,"Text: ""what you will end up with but erm you won t end",D
definitely gaps in it head on all the time you don t have the head on,Bs,"{""label"": ""F""}

Text: ""because of the type of paper being",F
yeah you could turn it off off and on very fast could not we,S,"{""label"": """"}

Text: ""so I guess that s the idea is",D
for the usefulness er well I am just I am just trying to think about what erm what the pen does really erm,F,"{""label"": ""F""}

Text: ""what the pen does really erm""",F
if it s if it s a if its fun its got to do,F,"{""label"": """"}

Text: ""it s not a simple problem""
Label",D
sort of a wider range of features,F,"{""label"": ""S""}
Text: ""but it ll be about fifty percent",S
features somehow,F,"{""label"": """"}

Text: ""the first thing that we need to consider",D
I think it might self regulate,Be,"{""label"": ""F""} 

Text: ""so that it doesn’t leak",F
I think people might visit around how does it work,Bs,"{""label"": ""S""}

Text: ""because it is a pen that writes",S
or they use it more slowly I think that is,Bs,"{""label"": ""B""} 

Text: ""because the thermal print is very",D
but I am thinking it will it will be more fun,F,"{""label"": ""B""}


Text: ""but I am thinking it will",D
if you can get something you know if you can get a faint line or,Be,"{""label"": """"}

Text: ""that you can draw on"" → Label",D
a faint line,Bs,"{""label"": ""S""}

Text: ""the one on the top left is",S
you had a drawing there that you did was that for any particular purpose,S,"{""label"": ""F""}
Text: ""this is what we need to do",F
I ve seen a pen that somebody s created,S,"{""label"": ""F""}


Text: ""but I think it s a",F
where its actually got this kind of loop in it,Be,"{""label"": """"}

Text: ""there is a kind of loop in the",D
so that if you hold it with your index finger actually through this,Bs,"{""label"": ""F""}

Text: ""it does not affect the overall performance",F
so it s you you almost wear it like a glove,S,"{""label"": ""Bs""}
Text: ""it s a glove like you wear",Bs
deep breath in yeah or like a sort of ring on your finger with the pen attached to it,S,"{""label"": ""}

Text: ""but it s like the pen has got",D
but it forces you to hold it in a very specific way,Bs,"{""label"": ""F""}

Text: ""it has to be held in a",F
um that is intriguing sort of like a like a could be like a finger puppet could not it,S,"{""label"": """"}

Text: ""um that is quite interesting to think about",D
yeah cos wearing it like a finger puppet,S,"{""label"": """"}

Text: ""it is a prototype of a pen""",D
the feel of it might be fun,Bs,"{""label"": """"}

Text: ""but the thermal paper is better""
Label",D
exactly so you can make you can make the footprints,Bs,"{""label"": ""}

Text: ""because it is a thermal print paper and",D
I I think I think the sort of design not very good at,S,"{""label"": ""F""}


Text: ""but I think it could be",F
Tom does that help regulate the angle,Bs,"{""label"": """"}

Text: ""The pen needs to be able to write",D
that would also tie in quite well the sort of cyber view,Bs,"{""label"": ""S""}

Text: ""but basically the focus is on that",S
of having a pack on your wrist,S,"{""label"": """"}

Text: ""that is a key aspect of the brainstorm",D
or sort of cyber arm is not it,S,"{""label"": ""F""}

Text: ""the problem is that the user is",F
thermal print head,S,"{""label"": """"}

Text: ""the pen has a thermal print head""",D
lightning coming out of his nose,S,"{""label"": """"} 

Text: ""the printer is not printing""
Label",D
is the issue of left and right handedness erm how we re going to resolve that,Be,"{""label"": ""F""}
Text: ""which is the problem we re trying",F
can you turn the print head round or,S,"{""label"": """"}

Text: ""it is designed to draw on any surface",D
it does not matter because as long as you have got as long as you have got features that can be either mirrored features the same on each side,S,"{""label"": ""F""}


Text: ""so we need to think of",F
you have got them all like that,S,"{""label"": ""S""}
Text: ""you have got them all like that",S
you have got some area to work with and then,S,"{""label"": """"}

Text: ""and that is the main idea here""",D
you have to keep the area of the mirror image,S,"{""label"": """"}

Text: ""but I think the key is to look",D
quite good,Bs,"{""label"": """"}

Text: ""what is it""
Label (JSON only",D
in fact in some ways we should think about the fact it is not even a pen,F,"{""label"": ""F""}

Text: ""but we should also not forget that",F
because a pen you you will always learn to write from left to right whether you re left handed or right handed,Be,"{""label"": ""F""}
Text: ""so it will be the one on",F
so actually what you end up doing is left handed people is you smudge over over your work which is a problem,Bs,"{""label"": ""F""}

Text: ""but actually it is because of the",F
but actually with this you re dragging it you re not pushing it are you most people will drag it,Be,"{""label"": ""F""}
Text: ""but actually with this you re dragging",F
mostly dragging it,Be,"{""label"": """"}

Text: ""the one on the right is the one",D
mmm because you were wired to drag it,Bs,"{""label"": ""D""}

Text: ""mmm because you were wired to drag",D
will be dragged,Be,"{""label"": """"}

Text: ""this is the second one""
Label (",D
that is an interesting point,Bs,"{""label"": ""F""}


Text: ""it is the interaction between the",F
mmm so you want a design then to sort of force people to drag,Be,"{""label"": """"}

Text: ""I guess the idea is that it is",D
it which is not something you do with a marker pen,Bs,"{""label"": ""S""}


Text: ""but it is something you can",S
you draw a line when you drag,Bs,"{""label"": ""Be""}

Text: ""it is used for the purpose of",Be
generally you might do with a marker pen,Bs,"{""label"": ""S""}
Text: ""but a thermal pen is generally better",S
with a marker pen you tend to drag yeah,Bs,"{""label"": ""Be""}

Text: ""because of the pen tip being too",Be
but what I am saying is the analogy of teaching people to write is not actually valid in the sense that,Be,"{""label"": ""F""}


Text: ""but the analogy of teaching people",F
when you re writing you re not actually dragging usually apart from if you re right handed,Be,"{""label"": ""Be""}

Text: ""the paper is involved in all of",Be
if you re right handed you drag,Be,"{""label"": ""Bs""}

Text: ""the one that has the pen inside",Bs
if you re left handed you push,Be,"{""label"": ""F""}

Text: ""if you re left handed you push",F
so do they do a left handed version of this,S,"{""label"": ""Bs""}
Text: ""and what is the difference between the",Bs
that s more interesting cos commercially lost that would be a loss leader just about,Bs,"{""label"": """"}

Text: ""we re looking for a pen that can",D
well it must it must cost twice as much,Bs,"{""label"": ""Bs""}

Text: ""it could be that it will be",Bs
its gonna cost twice as much,Bs,"{""label"": ""Bs""}
Text: ""it would be nice if it was",Bs
but schools or something schools must buy two sets,S,"{""label"": ""Bs""}
Text: ""and it is also something that we",Bs
yeah its not worth its not really for schools,Bs,"{""label"": ""D""}
Text: ""yeah I guess its not worth its",D
well they had that in my school when I was in primary school everybody had a red fountain pen and I had a special green fountain pen because I was left handed,S,"{""label"": ""F""}
Text: ""it was a very old school that",F
erm protecting the print head which I haven t really thought very much about,F,"{""label"": """"}

Text: ""I don t know what the cost will",D
but as it it might be a nuisance or bad thing,Be,"{""label"": ""F""}
Text: ""because it can be difficult to get",F
to have the print head projecting down out of the bottom of this most of the time,S,"{""label"": ""F""}

Text: ""there are two things that need to",F
because it may catch on things like the edge of the table or something like that,Bs,"{""label"": ""Bs""}

Text: ""in order to keep the pen at",Bs
and so erm perhaps there is something else a rounded lump or something,S,"{""label"": ""S""}

Text: ""and erm so erm perhaps there is",S
as it approaches the page causes the print head to come down,Be,"{""label"": """"}

Text: ""the paper is involved in all of this",D
which may carriage be sprung also,S,"{""label"": ""Bs""}
Text: ""which may carriage be sprung also""",Bs
like a see saw,S,"{""label"": ""}

Text: ""what is it that we need to be",D
comes down,Bs,"{""label"": ""F""}

Text: ""I am""
Label (JSON only",F
like a nodding birds yeah,Be,"{""label"": ""D""}

Text: ""what is the media that would work",D
if you have your printing head ,S,"{""label"": """"}

Text: ""this is the thermal printing head ""
Label",D
draw E1_4 Sketchjpg,D,"{""label"": """"}

Text: ""a sledge""
Label (JSON only",D
and you have got you have got your spring like that ,S,"{""label"": ""Bs""}

Text: ""you have got your spring like that",Bs
draw E1_4 Sketchjpg,D,"{""label"": ""D""}


Text: ""I was thinking of using a",D
and you have got a switch or something here ,S,"{""label"": ""D""}

Text: ""and then you have the resistor and",D
draw E1_4 Sketchjpg,D,"{""label"": ""D""}


Text: ""the other ideas on the paper",D
and you have got a case there ,S,"{""label"": """"}

Text: ""and you have got a case there """,D
draw E1_4 Sketchjpg,D,"{""label"": ""D""}

Text: ""I think we should have a thermal",D
and then when you you can only push this,Bs,"{""label"": """"}

Text: ""this is a very simple and straightforward solution",D
and then when you push this up so that all the faces are touching,Bs,"{""label"": """"}

Text: ""that is the idea behind this design""",D
that is when the switch goes,Bs,"{""label"": """"}

Text: ""and then the pen is ready to use",D
erm so you get so so what this is is is maybe this is not erm err susceptible to knocks and things because its on a sp spring,Bs,"{""label"": ""S""}

Text: ""erm so you get so so what",S
yeah and you get protected by a case,S,"{""label"": """"}

Text: ""because it is a pen and the user",D
but the other thing is the opposite of this being here,S,"{""label"": ""F""}
Text: ""but the other thing is the opposite",F
and these two things being on springs,S,"{""label"": ""F""}

Text: ""and we need to make sure that",F
so that when these get pushed back,Bs,"{""label"": ""F""}

Text: ""so that the line is not too",F
they ll spring back and then they will switch on the,Bs,"{""label"": ""Bs""}
Text: ""and they will be used to make",Bs
that is true that works as well,Bs,"{""label"": """"}

Text: ""that is true that works as well""",D
that works even better cos it s not leaking its protected then,Bs,"{""label"": """"}

Text: ""it s really easy to use just put",D
a sheath,S,"{""label"": ""S""}

Text: ""which has a thermal print head""",S
a print head,S,"{""label"": ""S""}

Text: ""it is not a pen""
Label",S
yeah do you need to stop the print head going sideways,Be,"{""label"": ""Bs""}
Text: ""that is a problem that needs to",Bs
draw arrow not sure which drawing,D,"{""label"": """"} 

Text: ""it s a corner one""
Label",D
cos you want it to travel forwards when its going that direction,Bs,"{""label"": ""Bs""}

Text: ""and you can draw it with a",Bs
