UTTERANCE,TRUE_LABEL,RESPONSE,PRED_LABEL
you could even have sort of some feedback,F,"{""label"": ""Be""}

Text: ""if the is like this it stays",Be
in terms of colour LEDs on the pen,S,"{""label"": ""S""} 

Text: ""the one on the right does",S
saying that he s done a good or she s done a good job or,Be,"{""label"": ""F""}

Text: ""because the pressure is on""
Label",F
that is a bit that is a bit peachy I think somehow,Bs,"{""label"": ""D""}

Text: ""and then you have the weight right",D
yeah you know because i if they re doing something and it produces a result,Bs,"{""label"": ""Be""}

Text: ""but what about the thing that s",Be
that is what they want is not it,Be,"{""label"": ""F""}

Text: ""so what we re going to do",F
that is what they want and saying well done is not really you know so what,Be,"{""label"": ""F""}

Text: ""and I think that is the most",F
spirit level in the pen,S,"{""label"": ""S""}

Text: ""so the pen can draw a line",S
3D spirit level the dot and the ring you the dot,S,"{""label"": ""F""}
Text: ""the dot and the ring you the",F
write spirit level in the pen,D,"{""label"": ""D""}
Text: ""the pen is held by the user",D
if it goes off centre you know the dots outside the ring,Be,"{""label"": ""Be""}

Text: ""because the paper is being used in",Be
the pen would not work,Be,"{""label"": ""Be""}

Text: ""the pen would not work because of",Be
so you have got to come in,Be,"{""label"": ""Be""}
Text: ""and then you have got to have",Be
could we sorry could we actually see what they re doing I mean,F,"{""label"": ""Be""} 

Text: ""so it s the interaction between",Be
are they drawing pictures or making invitations or Christmas cards or,Be,"{""label"": ""F""}

Text: ""can be used to draw thin technical",F
as well as electronics,S,"{""label"": ""S""}

Text: ""so that the pen is more stable",S
and some of the control,F,"{""label"": ""S""}

Text: ""is that the thermal printer is a",S
and user interface features and things whereas,Be,"{""label"": ""F""}
Text: ""the user interface is designed to be",F
erm this kind of functional end of the mechanics,F,"{""label"": ""F""}
Text: ""the one on the right the one",F
it does affect a little bit,Be,"{""label"": ""Bs""}
Text: ""the temperature affects it a bit""",Bs
control draw,Be,"{""label"": ""D""}

Text: ""draw the resistor""
Label (JSON",D
yeah because its really hard to draw a picture with a mouse is not it,Bs,"{""label"": ""Be""}
Text: ""and I think its a good idea",Be
you could have games built into it could not you,F,"{""label"": ""Be""}

Text: ""so the pen is designed to write",Be
you could have something like colouring in,Be,"{""label"": ""Be""}
Text: ""or something like that""
Label (",Be
could try and tell you on some screen,F,"{""label"": ""S""}
Text: ""the thing is it s not just",S
or try some sort of coordination task,F,"{""label"": ""Be""}
Text: ""or try some sort of coordination task",Be
there is a huge amount of possibilities you could do mazes or anything with,F,"{""label"": ""S""}
Text: ""it is a very simple concept it",S
once more let us explore this spirit level in more detail I corrected the transcript,Be,"{""label"": ""F""}

Text: ""it is a device that has a",F
because the other thing that you use to make sure things are level,Be,"{""label"": ""Bs""}
Text: ""the thermal print paper is what""",Bs
that is come out in the sort of DIY world is these laser levellers and things like that if,S,"{""label"": ""Be""}

Text: ""this is a thing that is going",Be
you had like a little laser,S,"{""label"": ""S""}

Text: ""the one that we had in the",S
that made sure that it was level of some sort erm,Bs,"{""label"": ""S""}
Text: ""that made sure that it was level",S
you know the child can actually see a line,Bs,"{""label"": ""Bs""}
Text: ""the child is holding the pen at",Bs
and that its at the right angle then,Bs,"{""label"": ""Be""}

Text: ""and that its at the right angle",Be
because they can see that the line is right and then that would work,Be,"{""label"": ""Bs""}
Text: ""it s a good idea to have",Bs
although maybe they are a bit young for that laugh,Be,"{""label"": ""D""}

Text: ""I think the idea is to make",D
you could project something onto the paper in front of the pen,Be,"{""label"": ""Be""}
Text: ""the user holds the pen at a",Be
write Laser level,D,"{""label"": ""D""}
Text: ""write Laser level""
Label (JSON",D
like dam busters,S,"{""label"": ""Bs""}
Text: ""the main thing is the pen is",Bs
write Dam busters shine a light in front of,D,"{""label"": ""D""}

Text: ""we can make it to be a",D
just like star wars,S,"{""label"": ""D""}

Text: ""the concept of a thermal pen""",D
erm I was going to say an optical mouse,S,"{""label"": ""S""} 

Text: ""erm I was going to say",S
I was going to say an optical mouse,S,"{""label"": ""S""}

Text: ""but it s not going to be",S
if you lift it off the page you can,Bs,"{""label"": ""Be""}

Text: ""and then there is the other one",Be
actually see its got the pattern it creates separates into two areas,Bs,"{""label"": ""Be""}
Text: ""that is the problem with that particular",Be
so its when it s actually on the surface two points meet,Bs,"{""label"": ""Bs""}
Text: ""it s a bit like a s",Bs
if you lift an optical mouse,Bs,"{""label"": ""Bs""}
Text: ""it will not work""
Label (",Bs
slightly off the page you will see the pattern it creates,Bs,"{""label"": ""Be""}

Text: ""I think the idea of the thermal",Be
yeah sort of the triangle thing,Bs,"{""label"": ""S""}

Text: ""so we have got a lot of",S
is in two sort of distinct spots,Bs,"{""label"": ""S""}
Text: ""and it s the interaction between the",S
and when its actually sat on the surface they match up and that is when it starts tracking,Bs,"{""label"": ""Bs""}
Text: ""and when its actually sat on the",Bs
write use optical mouse mechanism,D,"{""label"": ""D""}
Text: ""write use laser pen""
Label (",D
turn the light on I don t know how to operate,Be,"{""label"": ""F""} 

Text: ""it s a very simple mechanism",F
yeah well if you left it a few minutes,Be,"{""label"": ""Bs""}

Text: ""the design is the pen is the",Bs
when you talked about the little light in front of the erm pen,S,"{""label"": ""S""}

Text: ""so it s a thermal pen that",S
but if there is sort of feedback from the print head to know its in the right angle,S,"{""label"": ""Be""}

Text: ""so the thermal paper is the only",Be
and then the light goes on only but only when the print head is on there is this little light comes on,Be,"{""label"": ""Be""}
Text: ""and this is a big difference between",Be
so the child gets his feedback that way oh its in the right direction so I can draw,Be,"{""label"": ""Be""}
Text: ""and that s the reason we are",Be
I think if I was in their shoes using this I d prefer they d be something where I decide whether its in the right position,Be,"{""label"": ""Be""}
Text: ""and it would be nice if they",Be
or whether I want something lighting up and saying der derrr,Be,"{""label"": ""D""}
Text: ""it needs to be more flexible than",D
that kind of thing,S,"{""label"": ""D""}

Text: ""so you know the idea is to",D
well there is a bit of training there is not it,Bs,"{""label"": ""D""} 
Text: ""it is a bit of training",D
write Light,D,"{""label"": ""D""}
Text: ""draw refE1_14 Flip",D
true but it its kind of patronising to have these sort of lights,Bs,"{""label"": ""Be""} 

Text: ""and it's kind of patron",Be
its not a comforting a comforting noise,Bs,"{""label"": ""Be""}

Text: ""it s a very small"" →",Be
its not its not its not a comforting noise,Be,"{""label"": ""Be""}
Text: ""it is not a comforting noise""",Be
The thing I bought with me my wife does not know I stole it,S,"{""label"": ""D""}

Text: ""The thing I bought with me my",D
also quite relevant because that is a product from,S,"{""label"": ""S""}
Text: ""also quite relevant because that is a",S
stabiliser that is just come out,S,"{""label"": ""S""} 
Text: ""it is just a flat plate",S
if I run upstairs I have got one of those in my drawer,S,"{""label"": ""S""} 

Text: ""the pen will be held in",S
there are pens that,S,"{""label"": ""S""}

Text: ""they are not suitable for everyday use",S
you do have to hold in a certain orientation,Bs,"{""label"": ""Be""}
Text: ""this is not a problem for most",Be
yeah I think that is what I tried its really hard,Be,"{""label"": ""Be""}

Text: ""if you want to do that you",Be
because I don t hold my pen in the way that they expect you do,Bs,"{""label"": ""Bs""}
Text: ""because I hold my pen in the",Bs
they expect you to some people write like this don t they,Be,"{""label"": ""F""}

Text: ""so you can see that the one",F
that is what I join my fingers up at the top where as that one expects that,Bs,"{""label"": ""Be""} 

Text: ""and that is what is causing",Be
you do more of that which I don t do,Bs,"{""label"": ""F""}
Text: ""the other one is a big deal",F
that is because you did not have that pen when you were little,Bs,"{""label"": ""Be""}
Text: ""you would have had to use a",Be
if you had had it you would write in the right way rather that the wrong,Bs,"{""label"": ""Be""}
Text: ""you can write in the right way",Be
you would do it properly,Bs,"{""label"": ""D""}
Text: ""it will be quite interesting to see",D
you get inking pens,S,"{""label"": ""F""}
Text: ""so that it can be held in",F
that are really hard to use,Bs,"{""label"": ""Be""}  # Correct

Text: ""the pen is",Be
because they look they look like little erm they they they go straight down like that sketching,S,"{""label"": ""Bs""}

Text: ""so we need to think of designs",Bs
draw Document E1_3Sketcjjpg,D,"{""label"": ""D""}

Text: ""draw Document E1_7Sketch",D
you could have thumb holes or something like that,S,"{""label"": ""S""}  # Structure (materials, parts, configuration),",S
this this this one that is this one has sort of that sort of thing,S,"{""label"": ""S""}
Text: ""this this this one that is this",S
it does not force you to use it but it,Bs,"{""label"": ""F""}

Text: ""the other one does not have a",F
helps you,Bs,"{""label"": ""F""}
Text: ""because of the weight of the pen",F
print heads,S,"{""label"": ""S""} 

Text: ""the pen is very reliable""",S
to use straight up and down otherwise they don t otherwise they don t work,Bs,"{""label"": ""Be""}

Text: ""and we have got a couple of",Be
because they work thr they th they re like a little er tube,S,"{""label"": ""Bs""}
Text: ""and they re made of plastic""",Bs
and when you push on it erm it opens a valve which lets the erm which lets the ink through,Bs,"{""label"": ""Bs""}
Text: ""it s a good idea to use",Bs
is that those gold and silver type things,S,"{""label"": ""S""}

Text: ""can you imagine a world where you",S
that people use for making cards,Bs,"{""label"": ""S""} 

Text: ""the goal is to have a",S
no it s like you get them for erm drafting pens,S,"{""label"": ""S""}

Text: ""and you get them for erm drafting",S
I think work like that they have got they re like that,S,"{""label"": ""S""}
Text: ""and the and the thing is that",S
because they they come in different bits of tube,S,"{""label"": ""S""} 
Text: ""it is a very long piece",S
and they give you a very accurate width of line,Bs,"{""label"": ""Be""}
Text: ""because the pen is designed to be",Be
OK but you cannot you cannot use them in any orientation,Bs,"{""label"": ""S""}
Text: ""The user cannot hold the pen in",S
you have to use in straight up and down,BS,"{""label"": ""S""} 

Text: ""the thing is that the thing",S
and so if you put it on the edge the you would go on the edge of the tube,S,"{""label"": ""Bs""}

Text: ""and the the the the the the",Bs
and it just it would just sort of it just the edge just goes on,S,"{""label"": ""S""} 
Text: ""and it just it would just",S
you will never get it you just crease the paper,Bs,"{""label"": ""Bs""}
Text: ""so you need to have a system",Bs
the good thing about this is you get feedba feedback s inherent is not it,Bs,"{""label"": ""F""}

Text: ""this is a good idea because the",F
if you re not doing it properly it wont work,Bs,"{""label"": ""Be""}
Text: ""it has a big impact on the",Be
it will probably it will probably be that if you do it on the edge,S,"{""label"": ""Bs""}
Text: ""it s a big thing to make",Bs
the print head will be close enough to be to the edge of the PCB,S,"{""label"": ""S""}

Text: ""because it is very cheap""
Label",S
and you ll lift the whole the whole thing off,S,"{""label"": ""S""}

Text: ""so we can see that the the",S
so you probably wont be able to do this this sort of touch towards the edge,Bs,"{""label"": ""Be""}

Text: ""so you probably wont be able to",Be
because the print head the resistors are in,S,"{""label"": ""Bs""}
Text: ""and the resistors are on a",Bs
PCB yeah,S,"{""label"": ""D""}

Text: ""it s a thermal pen and it",D
just the kind of thing that you could do,Bs,"{""label"": ""F""}
Text: ""the new thermal pen is designed to",F
with the erm styling,S,"{""label"": ""S""}
Text: ""to draw a line on the paper",S
so it just feels right you not do you are limited to what you can do,Bs,"{""label"": ""Be""}
Text: ""the pen is made of plastic""",Be
if you put your fingers in the wrong place,Bs,"{""label"": ""Bs""}

Text: ""the pen is quite light""
Label",Bs
and if we cut all that for I mean this version,S,"{""label"": ""S""}
Text: ""the pen is going to have to",S
it could be much chunkier,S,"{""label"": ""S""}
Text: ""if it could be chunkier it",S
and this thing could go in the hole this lot could go in the hole,S,"{""label"": ""S""}

Text: ""and then this thing could go in",S
and perhaps you can mirror it so it works for left handed people as well,Be,"{""label"": ""Be""}

Text: ""and then you have the type where",Be
but you could just make a hole to hold it in either way,S,"{""label"": ""S""}
Text: ""and then the user would have to",S
you d have to certainly with the first go realize where to put their fingers,Bs,"{""label"": ""Be""}

Text: ""the first thing is you re not",Be
it might not even work,Be,"{""label"": ""Be""}
Text: ""the other ideas on the paper there",Be
if one of their fingers is not in the right hole,S,"{""label"": ""Bs""}

Text: ""so it s not that the pen",Bs
also you feed it back to the wrist,Be,"{""label"": ""Bs""}
Text: ""but this is not the case for",Bs
there is all different things,S,"{""label"": ""S""}
Text: ""it s a sledge""
Label",S
yeah hand sizes as well,Bs,"{""label"": ""S""} 

Text: ""if we can get the print",S
you know you could you feed it back,Be,"{""label"": ""Be""}
Text: ""it s got a lot of potential",Be
so its kind of like a watch or something on your wrist,S,"{""label"": ""S""}
Text: ""but the pen is the main focus",S
well you could have a battery pack in that could not you,S,"{""label"": ""S""}

Text: ""and that s where the battery pack",S
or a rucksack,S,"{""label"": ""S""}
Text: ""or a snowboard""
Label (",S
or a rucksack laugh,S,"{""label"": ""S""}

Text: ""and the second one is the er",S
laugh ghostbusters,S,"{""label"": ""D""}

Text: ""I m going to go to the",D
write battery pack on wrist,D,"{""label"": ""S""}

Text: ""because of the battery pack on the",S
write mould the unit to right position for,D,"{""label"": ""F""} 

Text: ""this is because of the way",F
if you have got if you have got a switch there there there and there,S,"{""label"": ""S""}
Text: ""the problem with the current design is",S
draw Document E1_4Sketcjjpg crosses indicate position of switchs,D,"{""label"": ""S""}  # Correct!
Text: ""the design is",S
and it only works if all four switches are down,Bs,"{""label"": ""Bs""}
Text: ""so I think we should make the",Bs
and those switch positions guarantee that the head is down then,Be,"{""label"": ""Bs""}

Text: ""it is a good idea to use",Bs
yeah that is the control approach is not it,Bs,"{""label"": ""Be""}

Text: ""because it is a very simple thing",Be
yeah that is the yeah and you design it in such a way that,S,"{""label"": ""F""}

Text: ""so basically the first problem that we",F
that is a reasonably comfortable position,Bs,"{""label"": ""Be""} 

Text: ""the pen is designed to be",Be
and if you don t put it in that position,S,"{""label"": ""Bs""}
Text: ""the pen will wobble and it",Bs
it does not work,Bs,"{""label"": ""D""}

Text: ""the pen is a bit of a",D
it d be nice though if you naturally pick it up and it works,Bs,"{""label"": ""Be""}
Text: ""and the thing that s most important",Be
yeah but that is you can do the two together can you,Be,"{""label"": ""Be""}

Text: ""the one that you have is the",Be
the other thing to to think about is in almost all cases when I look at pens the apart from re wired sort of micropens,S,"{""label"": ""Be""} 

Text: ""this is a bit of a",Be
the th tip is actually the narrowest part of the product,S,"{""label"": ""S""} 

Text: ""the th tip is actually the",S
whereas in what we re looking at it could actually be as wide or wider,S,"{""label"": ""S""} 
Text: ""it s actually the the the",S
so its more like a paintbrush is not it like a DIY paintbrush,S,"{""label"": ""S""} 
Text: ""and the nib is the part",S
it s more like a roller like a roller yeah,S,"{""label"": ""Bs""} 
Text: ""the pen is a bit heavy",Bs
its there is a prototype,S,"{""label"": ""S""}

Text: ""it s a prototype of the pen",S
if you had like if you if you had it connected to one side like that,S,"{""label"": ""S""}

Text: ""it ll be about fifty percent more",S
draw Document E1_17 Flipchartjpg,D,"{""label"": ""D""}  # Do not remove the trailing space
Text",D
or a it would be here the print head you could have then going to there then going to there is,S,"{""label"": ""Bs""}

Text: ""or you could have a sort of",Bs
draw Document E1_17 Flipchartjpg,D,"{""label"": ""D""} 
Text: ""draw Document E1_17",D
that you don t smudge it,Bs,"{""label"": ""Bs""}
Text: ""the thermal printer is good for printing",Bs
it would have flexibility because of the metal on which it s hinged if you like,S,"{""label"": ""Bs""}
Text: ""if you could make the pen very",Bs
yeah I think actually I wonder if you intuitively know how to use a roller,Be,"{""label"": ""Be""}

Text: ""so the pen is really a pen",Be
because you re older than eleven and intuitive if you have never seen it before,Bs,"{""label"": ""Bs""}  # because you re older than eleven → Bs",Bs
my two year old rolls paints,Be,"{""label"": ""Be""}

Text: ""he is holding a brush""
Label",Be
but I think it could be the pen I mean it could be we could shape it so it does make it like a finer tip,S,"{""label"": ""S""} 
Text: ""the pen is going to be",S
yeah but there is an inherent size issue with holding it this way is not there,Be,"{""label"": ""S""}
Text: ""so it is a question of whether",S
because you re not going to have you you you used to have these pens that were ginormous and,S,"{""label"": ""Bs""}
Text: ""and that s because of the materials",Bs
it had lots of different pens inside it,S,"{""label"": ""S""} 

Text: ""it had lots of different pens",S
yeah and they re all like this round,S,"{""label"": ""S""} 
Text: ""and the one on the top",S
and it made it really difficult to write with at the right angle,Bs,"{""label"": ""Bs""}
Text: ""the pen was not designed to write",Bs
so I think there is an issue about how big or how,S,"{""label"": ""Be""}

Text: ""the main thing is that the paper",Be
big,S,"{""label"": ""S""}

Text: ""is a function of the size of",S
you might not hold it,Bs,"{""label"": ""Be""}
Text: ""you might not hold it straight""",Be
yeah I think that is worth considering it actually,Be,"{""label"": ""Be""}
Text: ""it is the type of thing that",Be
the not having it in a pen shape,S,"{""label"": ""S""} 

Text: ""the other thing is that it",S
the not holding it like a pen,Be,"{""label"": ""Be""}
Text: ""it is a bit of a problem",Be
but actually holding it in a different way like that or,Be,"{""label"": ""Be""}

Text: ""and it s a real challenge to",Be
yeah there are two there are two sides to this I think,Bs,"{""label"": ""Be""} 

Text: ""the one on the right the",Be
either you want to teach children to hold a pen properly,F,"{""label"": ""F""}
Text: ""or you want to teach children to",F
if you wanted to do that you d give them a,S,"{""label"": ""F""}

Text: ""the problem is that the pen is",F
yeah but you have got to be taught how to hold a pen,F,"{""label"": ""Be""}

Text: ""if you want to make it more",Be
a lot better as write like this as well,S,"{""label"": ""D""}
Text: ""and it s a lot better as",D
different people will write,Bs,"{""label"": ""S""}  # Correct
Text: ""the pen needs",S
with not smudging the ink,Bs,"{""label"": ""Be""}

Text: ""because of the ink""
Label (",Be
different people will hold the pen between these two fingers and write like that,Bs,"{""label"": ""Be""}  # expected behaviour independent of parts/materials",Be
they should not be allowed,Be,"{""label"": ""F""}

Text: ""it s not very stable""
Label",F
is it a training aid or toy that we re is it for fun,F,"{""label"": ""F""}

Text: ""if it is a toy it would",F
its for fun,F,"{""label"": ""F""} 

Text: ""but the paper is involved in",F
its mainly really for fun really I think erm,F,"{""label"": ""F""}
Text: ""its mainly really for fun really I",F
because if you want to teach a child something about pens,F,"{""label"": ""F""}

Text: ""the pen is a pen""
Label",F
you d give them a pen would not you,Be,"{""label"": ""F""}
Text: ""so you d have to have some",F
no well it depends it could be funit could teach you something,F,"{""label"": ""F""}

Text: ""and it ll be really easy to",F
an added bonus I suppose,F,"{""label"": ""F""}
Text: ""we should also make sure that the",F
it could teach you something else,F,"{""label"": ""F""}

Text: ""the ink flows very smoothly""
Label",F
its going to be quite a fat lump probably,S,"{""label"": ""S""}

Text: ""this is a very simple idea""",S
so it s not going to be that kind of pen that you use in future,S,"{""label"": ""Be""}
Text: ""it s got a sort of a",Be
so it does not feel much like a pen,Be,"{""label"": ""Be""}

Text: ""it does not have a nib""",Be
you know it could I think it could be more of a decorator s thing you know,F,"{""label"": ""F""}
Text: ""the one that has got the metal",F
if you want to put a row of smilies in,Be,"{""label"": ""Be""} 
Text: ""but the first thing to do",Be
paper and pen along the edges of you know,S,"{""label"": ""S""} 

Text: ""so the paper is actually the",S
on the wall,S,"{""label"": ""S""}
Text: ""the pen is designed to print leg",S
you re never gonna draw a whole pic you re never gonna draw paint the Sistine chapel,Bs,"{""label"": ""F""}

Text: ""so it s a pretty good idea",F
no you d need more batteries,S,"{""label"": ""Bs""}
Text: ""you can use the thermal pen with",Bs
its more of sort of decorative kind of features,F,"{""label"": ""S""}
Text: ""so what would be the real key",S
things like that you know,Be,"{""label"": ""D""}

Text: ""we are going to talk about the",D
there is another degree of freedom to this thing,Bs,"{""label"": ""Be""}

Text: ""the idea is to have a thermal",Be
if you go fast it will be a paler colour,Be,"{""label"": ""Be""}

Text: ""the temperature of the tip is controlled",Be
if you go slowly it will be darker wont it,Be,"{""label"": ""Be""}

Text: ""you can get a pen that can",Be
yeah if you go fast well maybe if you go fast if there is no feedback from the paper it does not matter how fast its going,Bs,"{""label"": ""Bs""}
Text: ""so the question is the question is",Bs
then it might produce gaps but it might produce gaps in places of,Bs,"{""label"": ""Be""}

Text: ""this is a thing that can be",Be
the thing would be cool,Bs,"{""label"": ""F""}

Text: ""it has a certain feel to it",F
if you drive it faster,Bs,"{""label"": ""Be""} 
Text: ""it will be more stable""",Be
that mark is the same as that,Bs,"{""label"": ""S""}
Text: ""so that the pen doesn t get",S
that is what you will end up with but erm you won t end up with a long smooth line erm that is faint erm,Bs,"{""label"": ""Be""}
Text: ""because the ink will be spreading because",Be
definitely gaps in it head on all the time you don t have the head on,Bs,"{""label"": ""Bs""} 

Text: ""it s a pretty straightforward design",Bs
yeah you could turn it off off and on very fast could not we,S,"{""label"": ""Be""}

Text: ""the thermal paper is a big issue",Be
for the usefulness er well I am just I am just trying to think about what erm what the pen does really erm,F,"{""label"": ""F""}
Text: ""and then the other thing is the",F
if it s if it s a if its fun its got to do,F,"{""label"": ""F""}

Text: ""so I think that s the one",F
sort of a wider range of features,F,"{""label"": ""S""}

Text: ""the sledge is designed to be",S
features somehow,F,"{""label"": ""F""} 
Text: ""the paper is involved in all",F
I think it might self regulate,Be,"{""label"": ""Be""}
Text: ""it has a special heat source""",Be
I think people might visit around how does it work,Bs,"{""label"": ""Be""} 

Text: ""we need to consider the material",Be
or they use it more slowly I think that is,Bs,"{""label"": ""Bs""}
Text: ""and I think it is also quite",Bs
but I am thinking it will it will be more fun,F,"{""label"": ""Be""}
Text: ""so that you can draw with a",Be
if you can get something you know if you can get a faint line or,Be,"{""label"": ""Be""}

Text: ""because the pen is very light""",Be
a faint line,Bs,"{""label"": ""S""}
Text: ""to draw a line""
Label (",S
you had a drawing there that you did was that for any particular purpose,S,"{""label"": ""F""}

Text: ""so you can see the difference between",F
I ve seen a pen that somebody s created,S,"{""label"": ""S""} 

Text: ""it was a pen that could",S
where its actually got this kind of loop in it,Be,"{""label"": ""S""}

Text: ""that would be the first thing to",S
so that if you hold it with your index finger actually through this,Bs,"{""label"": ""F""}

Text: ""and the other thing is the print",F
so it s you you almost wear it like a glove,S,"{""label"": ""S""}

Text: ""because the pen is not able to",S
deep breath in yeah or like a sort of ring on your finger with the pen attached to it,S,"{""label"": ""S""}
Text: ""the pen is made of plastic and",S
but it forces you to hold it in a very specific way,Bs,"{""label"": ""Be""}

Text: ""because it is a very small tip",Be
um that is intriguing sort of like a like a could be like a finger puppet could not it,S,"{""label"": ""S""}
Text: ""but it s a sort of like",S
yeah cos wearing it like a finger puppet,S,"{""label"": ""S""}
Text: ""so you can see the whole thing",S
the feel of it might be fun,Bs,"{""label"": ""F""}

Text: ""because it is a bit fragile""",F
exactly so you can make you can make the footprints,Bs,"{""label"": ""S""}
Text: ""so you can make the footprints",S
I I think I think the sort of design not very good at,S,"{""label"": ""F""}
Text: ""I think the sort of design not",F
Tom does that help regulate the angle,Bs,"{""label"": ""Be""}
Text: ""the tip of the pen is made",Be
that would also tie in quite well the sort of cyber view,Bs,"{""label"": ""Be""} 
Text: ""it s a really good idea",Be
of having a pack on your wrist,S,"{""label"": ""S""} 

Text: ""the pen has a flat base",S
or sort of cyber arm is not it,S,"{""label"": ""F""}  # Function
Text: ""if it was",F
thermal print head,S,"{""label"": ""S""}
Text: ""pen is designed to be used with",S
lightning coming out of his nose,S,"{""label"": ""F""}

Text: ""this is a pen that will be",F
is the issue of left and right handedness erm how we re going to resolve that,Be,"{""label"": ""Be""}

Text: ""if we can get the thermal printer",Be
can you turn the print head round or,S,"{""label"": ""Be""}
Text: ""can you turn the print head round",Be
it does not matter because as long as you have got as long as you have got features that can be either mirrored features the same on each side,S,"{""label"": ""S""}
Text: ""and that the features are always the",S
you have got them all like that,S,"{""label"": ""S""}
Text: ""so this is a good one""",S
you have got some area to work with and then,S,"{""label"": ""S""}
Text: ""it s the interaction between the special",S
you have to keep the area of the mirror image,S,"{""label"": ""Be""}
Text: ""the area of the mirror image has",Be
quite good,Bs,"{""label"": ""D""}  # (no label)
Text: ""I",D
in fact in some ways we should think about the fact it is not even a pen,F,"{""label"": ""F""} 
Text: ""that the user will be holding",F
because a pen you you will always learn to write from left to right whether you re left handed or right handed,Be,"{""label"": ""Be""}
Text: ""but it s the paper that is",Be
so actually what you end up doing is left handed people is you smudge over over your work which is a problem,Bs,"{""label"": ""Be""}
Text: ""and that is a problem because the",Be
but actually with this you re dragging it you re not pushing it are you most people will drag it,Be,"{""label"": ""Be""} 

Text: ""and that is the one with",Be
mostly dragging it,Be,"{""label"": ""S""}
Text: ""the thermal pen is designed to work",S
mmm because you were wired to drag it,Bs,"{""label"": ""Bs""}
Text: ""the one on the right is the",Bs
will be dragged,Be,"{""label"": ""D""}
Text: ""the sledge has a wide base",D
that is an interesting point,Bs,"{""label"": ""Be""}
Text: ""it is the only one that works",Be
mmm so you want a design then to sort of force people to drag,Be,"{""label"": ""Bs""}

Text: ""and it is not going to be",Bs
it which is not something you do with a marker pen,Bs,"{""label"": ""F""}

Text: ""it s not the normal type of",F
you draw a line when you drag,Bs,"{""label"": ""Be""}
Text: ""because it has a 3D",Be
generally you might do with a marker pen,Bs,"{""label"": ""S""}

Text: ""the sledge is er quite broad",S
with a marker pen you tend to drag yeah,Bs,"{""label"": ""Be""}
Text: ""the pen is not very good at",Be
but what I am saying is the analogy of teaching people to write is not actually valid in the sense that,Be,"{""label"": ""F""}

Text: ""but I do think it s quite",F
when you re writing you re not actually dragging usually apart from if you re right handed,Be,"{""label"": ""Be""} 

Text: ""you re not actually dragging usually",Be
if you re right handed you drag,Be,"{""label"": ""Be""}

Text: ""the pen is just a simple little",Be
if you re left handed you push,Be,"{""label"": ""Be""}
Text: ""so you can adjust the pressure""",Be
so do they do a left handed version of this,S,"{""label"": ""Be""} 

Text: ""and then you have the weight",Be
that s more interesting cos commercially lost that would be a loss leader just about,Bs,"{""label"": ""F""} 
Text: ""if we could do that with",F
well it must it must cost twice as much,Bs,"{""label"": ""Bs""}
Text: ""it must cost twice as much""",Bs
its gonna cost twice as much,Bs,"{""label"": ""Bs""}  # Corrected label: {""label"": """,Bs
but schools or something schools must buy two sets,S,"{""label"": ""S""}
Text: ""the one on the top left is",S
yeah its not worth its not really for schools,Bs,"{""label"": ""F""}
Text: ""so the main focus is on that",F
well they had that in my school when I was in primary school everybody had a red fountain pen and I had a special green fountain pen because I was left handed,S,"{""label"": ""F""}

Text: ""so we can have a little bit",F
erm protecting the print head which I haven t really thought very much about,F,"{""label"": ""S""}

Text: ""and that is what is going to",S
but as it it might be a nuisance or bad thing,Be,"{""label"": ""Be""}

Text: ""we should also not forget that the",Be
to have the print head projecting down out of the bottom of this most of the time,S,"{""label"": ""S""}
Text: ""this is a major problem with the",S
because it may catch on things like the edge of the table or something like that,Bs,"{""label"": ""Bs""}
Text: ""the problem is that the user can",Bs
and so erm perhaps there is something else a rounded lump or something,S,"{""label"": ""S""}

Text: ""and so erm perhaps there is something",S
as it approaches the page causes the print head to come down,Be,"{""label"": ""Bs""}

Text: ""the user is not capable of keeping",Bs
which may carriage be sprung also,S,"{""label"": ""Be""}

Text: ""the user needs to be able to",Be
like a see saw,S,"{""label"": ""Bs""}

Text: ""it needs to be able to move",Bs
comes down,Bs,"{""label"": ""Bs""}
Text: ""because of the""
Label (JSON",Bs
like a nodding birds yeah,Be,"{""label"": ""D""}

Text: ""with a very high pressure pump to",D
if you have your printing head ,S,"{""label"": ""S""}
Text: ""the printing head is connected to the",S
draw E1_4 Sketchjpg,D,"{""label"": ""D""}
Text: ""draw E1_5 Sketchjpg",D
and you have got you have got your spring like that ,S,"{""label"": ""S""}

Text: ""because of the the spring""
Label",S
draw E1_4 Sketchjpg,D,"{""label"": ""D""}
Text: ""draw E1_7 Sketchjpg",D
and you have got a switch or something here ,S,"{""label"": ""S""}
Text: ""and that is a very important thing",S
draw E1_4 Sketchjpg,D,"{""label"": ""D""} 

Text: ""draw E1_5 Sketch",D
and you have got a case there ,S,"{""label"": ""S""} 

Text: ""and you have got a case",S
draw E1_4 Sketchjpg,D,"{""label"": ""D""}  # or any of the other labels, if",D
and then when you you can only push this,Bs,"{""label"": ""Bs""} 

Text: ""because the pressure on the pen",Bs
and then when you push this up so that all the faces are touching,Bs,"{""label"": ""Be""} 

Text: ""and then you have got the",Be
that is when the switch goes,Bs,"{""label"": ""Be""}

Text: ""this is a function""
Label (",Be
